sourceId,destinationId,relationship_type,source_system_name
6026008,103387006,Approach,SNOMED CT
6026008,261449002,Approach,SNOMED CT
6026008,297211001,Approach,SNOMED CT
6157006,103379005,Approach,SNOMED CT
6157006,129238008,Approach,SNOMED CT
6195001,57257006,Approach,SNOMED CT
6433003,129237003,Approach,SNOMED CT
6470007,103379005,Approach,SNOMED CT
6527005,103379005,Approach,SNOMED CT
6567006,261449002,Approach,SNOMED CT
6567006,297211001,Approach,SNOMED CT
6726004,66739002,Approach,SNOMED CT
6759001,41242001,Approach,SNOMED CT
7105001,83037006,Approach,SNOMED CT
7218004,66739002,Approach,SNOMED CT
7260000,129236007,Approach,SNOMED CT
7335003,297211001,Approach,SNOMED CT
7414004,297211001,Approach,SNOMED CT
7576008,297211001,Approach,SNOMED CT
7686002,103379005,Approach,SNOMED CT
7750005,103379005,Approach,SNOMED CT
7750005,129238008,Approach,SNOMED CT
7995007,297211001,Approach,SNOMED CT
8180007,180636004,Approach,SNOMED CT
8192007,54300008,Approach,SNOMED CT
8238001,297211001,Approach,SNOMED CT
8500004,43646003,Approach,SNOMED CT
8646008,103379005,Approach,SNOMED CT
8646008,129238008,Approach,SNOMED CT
8700001,297211001,Approach,SNOMED CT
8760004,129236007,Approach,SNOMED CT
8760004,261449002,Approach,SNOMED CT
8782006,32346001,Approach,SNOMED CT
8848007,57257006,Approach,SNOMED CT
8848007,103379005,Approach,SNOMED CT
8848007,129238008,Approach,SNOMED CT
8863005,129236007,Approach,SNOMED CT
8869009,103379005,Approach,SNOMED CT
8891002,83037006,Approach,SNOMED CT
8990000,103387006,Approach,SNOMED CT
8990000,297211001,Approach,SNOMED CT
9102008,41242001,Approach,SNOMED CT
9448008,66739002,Approach,SNOMED CT
9474002,103379005,Approach,SNOMED CT
9540004,103379005,Approach,SNOMED CT
10077008,129238008,Approach,SNOMED CT
10420000,34459009,Approach,SNOMED CT
10489002,103379005,Approach,SNOMED CT
10600007,129238008,Approach,SNOMED CT
10788009,103388001,Approach,SNOMED CT
11101003,103387006,Approach,SNOMED CT
11101003,261449002,Approach,SNOMED CT
11101003,297211001,Approach,SNOMED CT
11295006,297211001,Approach,SNOMED CT
11346008,66739002,Approach,SNOMED CT
11377005,103379005,Approach,SNOMED CT
11560009,103379005,Approach,SNOMED CT
11626008,261043007,Approach,SNOMED CT
11981004,297211001,Approach,SNOMED CT
12118001,297211001,Approach,SNOMED CT
12182009,261077002,Approach,SNOMED CT
12357000,103380008,Approach,SNOMED CT
12415007,103379005,Approach,SNOMED CT
12421006,41242001,Approach,SNOMED CT
12654003,297211001,Approach,SNOMED CT
12744005,103379005,Approach,SNOMED CT
12796008,66739002,Approach,SNOMED CT
13142009,103379005,Approach,SNOMED CT
13167007,297211001,Approach,SNOMED CT
13205008,54300008,Approach,SNOMED CT
13254001,66739002,Approach,SNOMED CT
13296002,297211001,Approach,SNOMED CT
13327002,129223007,Approach,SNOMED CT
13433005,103382000,Approach,SNOMED CT
13714004,103379005,Approach,SNOMED CT
13742002,66739002,Approach,SNOMED CT
14194004,43646003,Approach,SNOMED CT
14194004,103388001,Approach,SNOMED CT
14329006,57257006,Approach,SNOMED CT
14335006,41242001,Approach,SNOMED CT
14372000,57257006,Approach,SNOMED CT
14400005,83037006,Approach,SNOMED CT
14412009,103379005,Approach,SNOMED CT
14513002,103379005,Approach,SNOMED CT
14515009,57257006,Approach,SNOMED CT
14563007,103379005,Approach,SNOMED CT
14573009,103379005,Approach,SNOMED CT
14599002,66739002,Approach,SNOMED CT
14622006,310807005,Approach,SNOMED CT
14646004,54300008,Approach,SNOMED CT
14671001,103379005,Approach,SNOMED CT
14826006,57257006,Approach,SNOMED CT
14864008,103379005,Approach,SNOMED CT
15018006,103379005,Approach,SNOMED CT
15023006,129236007,Approach,SNOMED CT
15023006,310807005,Approach,SNOMED CT
15050001,103379005,Approach,SNOMED CT
15068003,118438002,Approach,SNOMED CT
15101009,103387006,Approach,SNOMED CT
15101009,297211001,Approach,SNOMED CT
15256002,311995003,Approach,SNOMED CT
15461002,103388001,Approach,SNOMED CT
15465006,66739002,Approach,SNOMED CT
15491007,129236007,Approach,SNOMED CT
15774007,103379005,Approach,SNOMED CT
15905001,66739002,Approach,SNOMED CT
15918009,54300008,Approach,SNOMED CT
15918009,103344008,Approach,SNOMED CT
15920007,297211001,Approach,SNOMED CT
15962000,20922003,Approach,SNOMED CT
15962000,260617000,Approach,SNOMED CT
15979006,103379005,Approach,SNOMED CT
16079003,261043007,Approach,SNOMED CT
16226000,103379005,Approach,SNOMED CT
16245009,297211001,Approach,SNOMED CT
16448009,6706003,Approach,SNOMED CT
16608009,103379005,Approach,SNOMED CT
16697005,129221009,Approach,SNOMED CT
16747000,103381007,Approach,SNOMED CT
17049002,41242001,Approach,SNOMED CT
17049002,129236007,Approach,SNOMED CT
17375006,103388001,Approach,SNOMED CT
17596000,118438002,Approach,SNOMED CT
17624002,297211001,Approach,SNOMED CT
17632005,83037006,Approach,SNOMED CT
17671008,66739002,Approach,SNOMED CT
17671008,83037006,Approach,SNOMED CT
17882003,103379005,Approach,SNOMED CT
18008000,54300008,Approach,SNOMED CT
18036005,103387006,Approach,SNOMED CT
18044005,103379005,Approach,SNOMED CT
18049000,103379005,Approach,SNOMED CT
18305008,297211001,Approach,SNOMED CT
18404006,129236007,Approach,SNOMED CT
18404006,261449002,Approach,SNOMED CT
18433007,103379005,Approach,SNOMED CT
18433007,129238008,Approach,SNOMED CT
18453006,57257006,Approach,SNOMED CT
18626003,20922003,Approach,SNOMED CT
18626003,260617000,Approach,SNOMED CT
18705006,103379005,Approach,SNOMED CT
18705006,129238008,Approach,SNOMED CT
18856005,103379005,Approach,SNOMED CT
19149007,45711004,Approach,SNOMED CT
19157005,57257006,Approach,SNOMED CT
19433002,103379005,Approach,SNOMED CT
19540004,103379005,Approach,SNOMED CT
19714008,129236007,Approach,SNOMED CT
19714008,261449002,Approach,SNOMED CT
19806009,103379005,Approach,SNOMED CT
19853007,297211001,Approach,SNOMED CT
20042009,57257006,Approach,SNOMED CT
20130001,103379005,Approach,SNOMED CT
20362009,57257006,Approach,SNOMED CT
20395003,103380008,Approach,SNOMED CT
20475008,103379005,Approach,SNOMED CT
20492004,129236007,Approach,SNOMED CT
20500004,103387006,Approach,SNOMED CT
20559007,83037006,Approach,SNOMED CT
20621008,41242001,Approach,SNOMED CT
20630000,103379005,Approach,SNOMED CT
20820007,118438002,Approach,SNOMED CT
20933000,103379005,Approach,SNOMED CT
21190008,30675005,Approach,SNOMED CT
21190008,103344008,Approach,SNOMED CT
21213001,310807005,Approach,SNOMED CT
21400005,66739002,Approach,SNOMED CT
21537002,54846000,Approach,SNOMED CT
21622006,57257006,Approach,SNOMED CT
21689000,103379005,Approach,SNOMED CT
21795006,103379005,Approach,SNOMED CT
21795006,129238008,Approach,SNOMED CT
21796007,103379005,Approach,SNOMED CT
21820000,129224001,Approach,SNOMED CT
21841006,66739002,Approach,SNOMED CT
22034001,6706003,Approach,SNOMED CT
22037008,103386002,Approach,SNOMED CT
22148004,129236007,Approach,SNOMED CT
22213003,54300008,Approach,SNOMED CT
22241004,57257006,Approach,SNOMED CT
22458007,297211001,Approach,SNOMED CT
22546005,180632002,Approach,SNOMED CT
22705003,103379005,Approach,SNOMED CT
22793001,83037006,Approach,SNOMED CT
22873002,297211001,Approach,SNOMED CT
23054008,103379005,Approach,SNOMED CT
23167008,41242001,Approach,SNOMED CT
23322009,103387006,Approach,SNOMED CT
23322009,261449002,Approach,SNOMED CT
23322009,297211001,Approach,SNOMED CT
23598001,112238006,Approach,SNOMED CT
23676000,112237001,Approach,SNOMED CT
23864003,129238008,Approach,SNOMED CT
24080003,103387006,Approach,SNOMED CT
24080003,261449002,Approach,SNOMED CT
24080003,297211001,Approach,SNOMED CT
24103002,103379005,Approach,SNOMED CT
24229005,129236007,Approach,SNOMED CT
24262002,129236007,Approach,SNOMED CT
24293001,66739002,Approach,SNOMED CT
24365002,103388001,Approach,SNOMED CT
24376003,57257006,Approach,SNOMED CT
24602008,129236007,Approach,SNOMED CT
24602008,261449002,Approach,SNOMED CT
24646000,103380008,Approach,SNOMED CT
24646000,297211001,Approach,SNOMED CT
24715008,297211001,Approach,SNOMED CT
24968008,103379005,Approach,SNOMED CT
25007007,297211001,Approach,SNOMED CT
25048005,103388001,Approach,SNOMED CT
25196007,261043007,Approach,SNOMED CT
25321000,103379005,Approach,SNOMED CT
25347009,297211001,Approach,SNOMED CT
25570002,103379005,Approach,SNOMED CT
25645009,103379005,Approach,SNOMED CT
25760001,297211001,Approach,SNOMED CT
25846008,103379005,Approach,SNOMED CT
25918005,57257006,Approach,SNOMED CT
26058004,103379005,Approach,SNOMED CT
26262000,297211001,Approach,SNOMED CT
26732005,66739002,Approach,SNOMED CT
26993008,66739002,Approach,SNOMED CT
27150000,129225000,Approach,SNOMED CT
27185000,54300008,Approach,SNOMED CT
27413006,66739002,Approach,SNOMED CT
27469002,103381007,Approach,SNOMED CT
27469002,297211001,Approach,SNOMED CT
27502005,297211001,Approach,SNOMED CT
27537008,129221009,Approach,SNOMED CT
27659003,261449002,Approach,SNOMED CT
27821009,297211001,Approach,SNOMED CT
28137004,297211001,Approach,SNOMED CT
28160007,297211001,Approach,SNOMED CT
28579000,45711004,Approach,SNOMED CT
28604000,260622000,Approach,SNOMED CT
28612008,103379005,Approach,SNOMED CT
28644007,54300008,Approach,SNOMED CT
28658009,40186009,Approach,SNOMED CT
28687005,297211001,Approach,SNOMED CT
28760000,103379005,Approach,SNOMED CT
28806001,297211001,Approach,SNOMED CT
28813001,360190002,Approach,SNOMED CT
28894006,129238008,Approach,SNOMED CT
28903008,103387006,Approach,SNOMED CT
28981008,310807005,Approach,SNOMED CT
29013009,118438002,Approach,SNOMED CT
29117008,297211001,Approach,SNOMED CT
29205000,32346001,Approach,SNOMED CT
29224002,103379005,Approach,SNOMED CT
29293003,103379005,Approach,SNOMED CT
29532006,103379005,Approach,SNOMED CT
29563005,103379005,Approach,SNOMED CT
29586003,66739002,Approach,SNOMED CT
29634001,20922003,Approach,SNOMED CT
29843007,103387006,Approach,SNOMED CT
29952004,103388001,Approach,SNOMED CT
29993007,103379005,Approach,SNOMED CT
30082005,103379005,Approach,SNOMED CT
30123000,297211001,Approach,SNOMED CT
30160001,54300008,Approach,SNOMED CT
30392007,103379005,Approach,SNOMED CT
30439001,297211001,Approach,SNOMED CT
30444008,103386002,Approach,SNOMED CT
30450003,103379005,Approach,SNOMED CT
30542005,297211001,Approach,SNOMED CT
30606005,297211001,Approach,SNOMED CT
31130001,66739002,Approach,SNOMED CT
31221000,41242001,Approach,SNOMED CT
31432002,103379005,Approach,SNOMED CT
31461001,41242001,Approach,SNOMED CT
31643000,297211001,Approach,SNOMED CT
31726006,103379005,Approach,SNOMED CT
31800006,297211001,Approach,SNOMED CT
31858006,118438002,Approach,SNOMED CT
31952006,297211001,Approach,SNOMED CT
31988001,103379005,Approach,SNOMED CT
31994009,118438002,Approach,SNOMED CT
32001009,103379005,Approach,SNOMED CT
32044008,66739002,Approach,SNOMED CT
32419005,310807005,Approach,SNOMED CT
32597005,41242001,Approach,SNOMED CT
32918006,41242001,Approach,SNOMED CT
32934009,103379005,Approach,SNOMED CT
32934009,129238008,Approach,SNOMED CT
33015000,103379005,Approach,SNOMED CT
33085008,297211001,Approach,SNOMED CT
33367005,297211001,Approach,SNOMED CT
33507007,129223007,Approach,SNOMED CT
33555007,57257006,Approach,SNOMED CT
33798009,129236007,Approach,SNOMED CT
33939007,260617000,Approach,SNOMED CT
34010002,311894003,Approach,SNOMED CT
34233009,41242001,Approach,SNOMED CT
34238000,112238006,Approach,SNOMED CT
34279004,129236007,Approach,SNOMED CT
34574008,103379005,Approach,SNOMED CT
34945008,297211001,Approach,SNOMED CT
35129004,41242001,Approach,SNOMED CT
35295005,103388001,Approach,SNOMED CT
35619007,297211001,Approach,SNOMED CT
35955002,54300008,Approach,SNOMED CT
36192008,66739002,Approach,SNOMED CT
36213007,103379005,Approach,SNOMED CT
36213007,129238008,Approach,SNOMED CT
36253005,30675005,Approach,SNOMED CT
36253005,103344008,Approach,SNOMED CT
36526005,103379005,Approach,SNOMED CT
36960008,297211001,Approach,SNOMED CT
36969009,103387006,Approach,SNOMED CT
37012003,129226004,Approach,SNOMED CT
37422000,103379005,Approach,SNOMED CT
37576003,129236007,Approach,SNOMED CT
37851009,32346001,Approach,SNOMED CT
37945000,310807005,Approach,SNOMED CT
38179002,65519007,Approach,SNOMED CT
38356007,297211001,Approach,SNOMED CT
38506001,103379005,Approach,SNOMED CT
38526002,103379005,Approach,SNOMED CT
38535009,129221009,Approach,SNOMED CT
38625007,103379005,Approach,SNOMED CT
39083009,41242001,Approach,SNOMED CT
39377003,103387006,Approach,SNOMED CT
39377003,297211001,Approach,SNOMED CT
39434003,103379005,Approach,SNOMED CT
39655008,41242001,Approach,SNOMED CT
39786006,103379005,Approach,SNOMED CT
39836006,103379005,Approach,SNOMED CT
39887009,129236007,Approach,SNOMED CT
39887009,310807005,Approach,SNOMED CT
40051009,41242001,Approach,SNOMED CT
40106007,129236007,Approach,SNOMED CT
40134000,129236007,Approach,SNOMED CT
40227009,103388001,Approach,SNOMED CT
40303009,103379005,Approach,SNOMED CT
40543003,40186009,Approach,SNOMED CT
40672006,41242001,Approach,SNOMED CT
40826009,103379005,Approach,SNOMED CT
41041000,103379005,Approach,SNOMED CT
41056009,297211001,Approach,SNOMED CT
41058005,66739002,Approach,SNOMED CT
41073006,103379005,Approach,SNOMED CT
41200003,32346001,Approach,SNOMED CT
41209002,297211001,Approach,SNOMED CT
41330009,103379005,Approach,SNOMED CT
41371003,32346001,Approach,SNOMED CT
41406006,41242001,Approach,SNOMED CT
41406006,310807005,Approach,SNOMED CT
41406006,416139006,Approach,SNOMED CT
41416003,45711004,Approach,SNOMED CT
41535000,103379005,Approach,SNOMED CT
41566006,54300008,Approach,SNOMED CT
41660008,103379005,Approach,SNOMED CT
41848005,103379005,Approach,SNOMED CT
41939004,180632002,Approach,SNOMED CT
41995008,66739002,Approach,SNOMED CT
42003005,297211001,Approach,SNOMED CT
42227002,129223007,Approach,SNOMED CT
42238002,103379005,Approach,SNOMED CT
42311007,103387006,Approach,SNOMED CT
42316002,260622000,Approach,SNOMED CT
42471000,129236007,Approach,SNOMED CT
42587004,103379005,Approach,SNOMED CT
42687005,297211001,Approach,SNOMED CT
42754000,260617000,Approach,SNOMED CT
42843004,103379005,Approach,SNOMED CT
43002007,54846000,Approach,SNOMED CT
43060002,103386002,Approach,SNOMED CT
43145003,297211001,Approach,SNOMED CT
43582002,83037006,Approach,SNOMED CT
43791001,54300008,Approach,SNOMED CT
43831007,103388001,Approach,SNOMED CT
44058009,103379005,Approach,SNOMED CT
44061005,180632002,Approach,SNOMED CT
44246002,103386002,Approach,SNOMED CT
44345001,57257006,Approach,SNOMED CT
44409003,297211001,Approach,SNOMED CT
44751009,66739002,Approach,SNOMED CT
44817001,57257006,Approach,SNOMED CT
44884002,297211001,Approach,SNOMED CT
44972003,103379005,Approach,SNOMED CT
45350003,103379005,Approach,SNOMED CT
45471009,103387006,Approach,SNOMED CT
45595009,103379005,Approach,SNOMED CT
45689001,297211001,Approach,SNOMED CT
45782002,129236007,Approach,SNOMED CT
45782002,261449002,Approach,SNOMED CT
46071009,41242001,Approach,SNOMED CT
46071009,261449002,Approach,SNOMED CT
46082001,34459009,Approach,SNOMED CT
46295004,261043007,Approach,SNOMED CT
46361001,57257006,Approach,SNOMED CT
46437007,297211001,Approach,SNOMED CT
46480003,297211001,Approach,SNOMED CT
46546003,103379005,Approach,SNOMED CT
46569000,261043007,Approach,SNOMED CT
46681009,66739002,Approach,SNOMED CT
46790005,34459009,Approach,SNOMED CT
46819000,103387006,Approach,SNOMED CT
46819000,129236007,Approach,SNOMED CT
46819000,261449002,Approach,SNOMED CT
46936007,41242001,Approach,SNOMED CT
47159006,41242001,Approach,SNOMED CT
47171000,103379005,Approach,SNOMED CT
47234008,129236007,Approach,SNOMED CT
47234008,310807005,Approach,SNOMED CT
47285000,260617000,Approach,SNOMED CT
47792009,129238008,Approach,SNOMED CT
47912003,129236007,Approach,SNOMED CT
47912003,261449002,Approach,SNOMED CT
47953006,103379005,Approach,SNOMED CT
48138001,297211001,Approach,SNOMED CT
48222002,54300008,Approach,SNOMED CT
48268004,129237003,Approach,SNOMED CT
48380009,297211001,Approach,SNOMED CT
48671003,129227008,Approach,SNOMED CT
48680003,297211001,Approach,SNOMED CT
48710004,66739002,Approach,SNOMED CT
48710004,261449002,Approach,SNOMED CT
48735005,297211001,Approach,SNOMED CT
48858003,297211001,Approach,SNOMED CT
49077009,103379005,Approach,SNOMED CT
49144007,103379005,Approach,SNOMED CT
49144007,129238008,Approach,SNOMED CT
49166000,103379005,Approach,SNOMED CT
49242003,57257006,Approach,SNOMED CT
49273004,103379005,Approach,SNOMED CT
49367003,83037006,Approach,SNOMED CT
49673009,297211001,Approach,SNOMED CT
49676001,129237003,Approach,SNOMED CT
50086002,66739002,Approach,SNOMED CT
50433005,297211001,Approach,SNOMED CT
50518004,112238006,Approach,SNOMED CT
50623009,129223007,Approach,SNOMED CT
50670005,103379005,Approach,SNOMED CT
50753008,103387006,Approach,SNOMED CT
50760002,103379005,Approach,SNOMED CT
50774009,103379005,Approach,SNOMED CT
50886001,20922003,Approach,SNOMED CT
50964001,297211001,Approach,SNOMED CT
51158001,261449002,Approach,SNOMED CT
51316009,103379005,Approach,SNOMED CT
51408001,129223007,Approach,SNOMED CT
51421008,57257006,Approach,SNOMED CT
51435005,297211001,Approach,SNOMED CT
51994001,129223007,Approach,SNOMED CT
52155000,129236007,Approach,SNOMED CT
52155000,310807005,Approach,SNOMED CT
52173002,103379005,Approach,SNOMED CT
52176005,103388001,Approach,SNOMED CT
52340003,297211001,Approach,SNOMED CT
52426000,30675005,Approach,SNOMED CT
52621004,103379005,Approach,SNOMED CT
52917009,66739002,Approach,SNOMED CT
52932002,54300008,Approach,SNOMED CT
53054006,103379005,Approach,SNOMED CT
53062003,57257006,Approach,SNOMED CT
53071007,129236007,Approach,SNOMED CT
53071007,261449002,Approach,SNOMED CT
53071007,310807005,Approach,SNOMED CT
53263003,54300008,Approach,SNOMED CT
53310009,103379005,Approach,SNOMED CT
53402007,180632002,Approach,SNOMED CT
53436001,297211001,Approach,SNOMED CT
53484005,297211001,Approach,SNOMED CT
53495004,297211001,Approach,SNOMED CT
53624002,103379005,Approach,SNOMED CT
53676003,103379005,Approach,SNOMED CT
53683005,297211001,Approach,SNOMED CT
53698007,83037006,Approach,SNOMED CT
53705008,103379005,Approach,SNOMED CT
53767003,103379005,Approach,SNOMED CT
53767003,129238008,Approach,SNOMED CT
54130005,103379005,Approach,SNOMED CT
54149009,297211001,Approach,SNOMED CT
54273007,310807005,Approach,SNOMED CT
54303005,180612003,Approach,SNOMED CT
54419004,103379005,Approach,SNOMED CT
54476002,297211001,Approach,SNOMED CT
54490004,54300008,Approach,SNOMED CT
54640009,297211001,Approach,SNOMED CT
54853009,103387006,Approach,SNOMED CT
54853009,297211001,Approach,SNOMED CT
55244002,103379005,Approach,SNOMED CT
55361002,129236007,Approach,SNOMED CT
55377001,129236007,Approach,SNOMED CT
55377001,261449002,Approach,SNOMED CT
55493009,297211001,Approach,SNOMED CT
55542002,103379005,Approach,SNOMED CT
55612007,297211001,Approach,SNOMED CT
55621008,66739002,Approach,SNOMED CT
55622001,264237001,Approach,SNOMED CT
55841001,103387006,Approach,SNOMED CT
55872002,41242001,Approach,SNOMED CT
55966001,261043007,Approach,SNOMED CT
56078005,103379005,Approach,SNOMED CT
56371009,32346001,Approach,SNOMED CT
56442009,103379005,Approach,SNOMED CT
56463006,129236007,Approach,SNOMED CT
56464000,57257006,Approach,SNOMED CT
56646001,57257006,Approach,SNOMED CT
56680003,103379005,Approach,SNOMED CT
56782003,129236007,Approach,SNOMED CT
56782003,310807005,Approach,SNOMED CT
56801004,103387006,Approach,SNOMED CT
56801004,261449002,Approach,SNOMED CT
56862009,129236007,Approach,SNOMED CT
57271003,311889003,Approach,SNOMED CT
57271003,311998001,Approach,SNOMED CT
57525009,32346001,Approach,SNOMED CT
57674004,20922003,Approach,SNOMED CT
57674004,260617000,Approach,SNOMED CT
57922004,103379005,Approach,SNOMED CT
57931004,103387006,Approach,SNOMED CT
58114008,103379005,Approach,SNOMED CT
58238000,103379005,Approach,SNOMED CT
58316000,297211001,Approach,SNOMED CT
58355004,30675005,Approach,SNOMED CT
58563004,103379005,Approach,SNOMED CT
58587002,103379005,Approach,SNOMED CT
58866001,297211001,Approach,SNOMED CT
59053005,103379005,Approach,SNOMED CT
59304001,129236007,Approach,SNOMED CT
59306004,103379005,Approach,SNOMED CT
59383005,297211001,Approach,SNOMED CT
59392008,103379005,Approach,SNOMED CT
59420007,129236007,Approach,SNOMED CT
59619005,103379005,Approach,SNOMED CT
59710003,129228003,Approach,SNOMED CT
59738006,297211001,Approach,SNOMED CT
60006002,297211001,Approach,SNOMED CT
60186002,103379005,Approach,SNOMED CT
60375005,30675005,Approach,SNOMED CT
60385006,129236007,Approach,SNOMED CT
60521000,297211001,Approach,SNOMED CT
60660006,260622000,Approach,SNOMED CT
60801006,297211001,Approach,SNOMED CT
60954008,310807005,Approach,SNOMED CT
61124007,103379005,Approach,SNOMED CT
61235005,41242001,Approach,SNOMED CT
61417004,57257006,Approach,SNOMED CT
61893009,103379005,Approach,SNOMED CT
62118003,261449002,Approach,SNOMED CT
62163002,54300008,Approach,SNOMED CT
62220006,30675005,Approach,SNOMED CT
62715005,103379005,Approach,SNOMED CT
62735006,103387006,Approach,SNOMED CT
62755007,310807005,Approach,SNOMED CT
62783009,129230001,Approach,SNOMED CT
62965008,297211001,Approach,SNOMED CT
63185002,103379005,Approach,SNOMED CT
63314003,54846000,Approach,SNOMED CT
63343006,103379005,Approach,SNOMED CT
63372007,66739002,Approach,SNOMED CT
63377001,129236007,Approach,SNOMED CT
63382008,41242001,Approach,SNOMED CT
63499008,310807005,Approach,SNOMED CT
63516002,54300008,Approach,SNOMED CT
63520003,103379005,Approach,SNOMED CT
63560002,66739002,Approach,SNOMED CT
63586007,66739002,Approach,SNOMED CT
63596003,103379005,Approach,SNOMED CT
63626003,103379005,Approach,SNOMED CT
63690003,310807005,Approach,SNOMED CT
64145001,103379005,Approach,SNOMED CT
64670002,129236007,Approach,SNOMED CT
64670002,261449002,Approach,SNOMED CT
64707006,297211001,Approach,SNOMED CT
64744006,129236007,Approach,SNOMED CT
64906005,103379005,Approach,SNOMED CT
65083005,297211001,Approach,SNOMED CT
65168002,103386002,Approach,SNOMED CT
65369003,129238008,Approach,SNOMED CT
65551008,45711004,Approach,SNOMED CT
65677008,103386002,Approach,SNOMED CT
65795004,260617000,Approach,SNOMED CT
65837003,297211001,Approach,SNOMED CT
66173002,297211001,Approach,SNOMED CT
66258007,103379005,Approach,SNOMED CT
66339000,103379005,Approach,SNOMED CT
66456009,103379005,Approach,SNOMED CT
66545007,41242001,Approach,SNOMED CT
66671001,118438002,Approach,SNOMED CT
66894002,103379005,Approach,SNOMED CT
67051000,297211001,Approach,SNOMED CT
67116005,310807005,Approach,SNOMED CT
67179008,103379005,Approach,SNOMED CT
67199002,66739002,Approach,SNOMED CT
67520002,180632002,Approach,SNOMED CT
67557008,103379005,Approach,SNOMED CT
67598001,45711004,Approach,SNOMED CT
67749007,65519007,Approach,SNOMED CT
67949002,103379005,Approach,SNOMED CT
67949002,129238008,Approach,SNOMED CT
67976002,103379005,Approach,SNOMED CT
68082004,66739002,Approach,SNOMED CT
68287001,129237003,Approach,SNOMED CT
68303003,103386002,Approach,SNOMED CT
68457009,103387006,Approach,SNOMED CT
68457009,297211001,Approach,SNOMED CT
68466008,103387006,Approach,SNOMED CT
68466008,261449002,Approach,SNOMED CT
68466008,297211001,Approach,SNOMED CT
68606004,118438002,Approach,SNOMED CT
68606004,261099005,Approach,SNOMED CT
68645009,66739002,Approach,SNOMED CT
68656009,310807005,Approach,SNOMED CT
68791007,103379005,Approach,SNOMED CT
68986004,57257006,Approach,SNOMED CT
69360005,112238006,Approach,SNOMED CT
69394007,103379005,Approach,SNOMED CT
69489008,310807005,Approach,SNOMED CT
69498006,103379005,Approach,SNOMED CT
69539003,103379005,Approach,SNOMED CT
69650005,103379005,Approach,SNOMED CT
69717003,118438002,Approach,SNOMED CT
69809004,310807005,Approach,SNOMED CT
69851006,129238008,Approach,SNOMED CT
70057004,103379005,Approach,SNOMED CT
70117004,103388001,Approach,SNOMED CT
70549008,103386002,Approach,SNOMED CT
70711006,103379005,Approach,SNOMED CT
70729001,103379005,Approach,SNOMED CT
70811000,129221009,Approach,SNOMED CT
71197008,103387006,Approach,SNOMED CT
71254006,297211001,Approach,SNOMED CT
71306000,112238006,Approach,SNOMED CT
71323009,57257006,Approach,SNOMED CT
71367006,103379005,Approach,SNOMED CT
71367006,129238008,Approach,SNOMED CT
71394005,103379005,Approach,SNOMED CT
